timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1773061679.554,1116,1.2,87.4,0.3,7.5,0,False
1773061679.668,1117,1.5,86.7,0.3,7.5,0,False
1773061679.796,1118,1.5,101.4,0.2,7.6,0,False
1773061679.911,1119,1.3,87.2,0.3,7.7,0,False
1773061680.023,1120,1.4,94.8,0.3,7.7,0,False
1773061680.129,1121,1.2,88.8,0.2,7.8,0,False
1773061680.251,1122,1.1,104.4,0.3,7.9,0,False
1773061680.371,1123,1.2,102.4,0.2,7.9,0,False
1773061680.492,1124,1.2,103.6,0.2,7.9,0,False
1773061680.618,1125,2.0,107.1,0.2,7.9,0,False
1773061680.737,1126,0.8,100.2,0.2,7.9,0,False
1773061680.849,1127,1.0,95.5,0.2,8.0,0,False
1773061680.975,1128,1.1,110.0,0.2,8.1,0,False
1773061681.106,1129,2.0,112.9,0.2,8.2,0,False
1773061681.233,1130,1.0,111.5,0.3,8.3,0,False
1773061681.346,1131,1.6,96.2,0.2,8.4,0,False
1773061681.453,1132,1.3,89.3,0.2,8.4,0,False
1773061681.561,1133,1.5,90.2,0.2,8.4,0,False
1773061681.683,1134,1.2,103.2,0.2,8.5,0,False
1773061681.825,1135,3.0,102.5,0.2,8.4,0,False
1773061681.961,1136,1.9,98.9,0.2,8.3,0,False
1773061682.067,1137,1.7,87.6,0.2,8.3,0,False
1773061682.187,1138,1.9,100.2,0.2,8.4,0,False
1773061682.303,1139,1.1,98.0,0.2,8.4,0,False
1773061682.422,1140,1.1,100.2,0.2,8.3,0,False
1773061682.537,1141,1.0,95.8,0.2,8.3,0,False
1773061682.817,1142,0.8,80.3,0.2,7.8,0,False
1773061682.935,1143,1.0,100.0,0.2,7.8,0,False
1773061683.053,1144,1.6,98.8,0.2,7.8,0,False
1773061683.173,1145,1.9,100.0,0.2,7.8,0,False
1773061683.284,1146,1.0,91.3,0.2,7.9,0,False
1773061683.391,1147,1.7,87.5,0.2,7.9,0,False
1773061683.505,1148,1.0,95.5,0.2,7.9,0,False
1773061683.620,1149,1.4,94.9,0.2,8.0,0,False
1773061683.748,1150,1.9,107.4,0.2,8.0,0,False
1773061683.870,1151,1.5,91.9,0.2,7.9,0,False
1773061683.983,1152,1.1,93.8,0.2,7.9,0,False
1773061684.105,1153,1.4,91.1,0.2,7.9,0,False
1773061684.209,1154,1.4,85.0,0.2,7.9,0,False
1773061684.322,1155,2.2,92.9,0.2,8.0,0,False
1773061684.429,1156,2.2,87.5,0.2,8.1,0,False
1773061684.533,1157,1.6,85.3,0.2,8.1,0,False
1773061684.647,1158,2.9,93.8,0.2,8.1,0,False
1773061684.763,1159,1.4,85.0,0.2,8.1,0,False
1773061684.875,1160,1.4,82.8,0.2,8.2,0,False
1773061684.992,1161,2.8,96.7,0.2,8.1,0,False
1773061685.110,1162,2.2,96.2,0.4,8.7,0,False
1773061685.226,1163,2.2,96.5,0.2,8.7,0,False
1773061685.346,1164,1.7,101.6,0.2,8.7,0,False
1773061685.466,1165,1.0,102.1,0.2,8.7,0,False
1773061685.610,1166,3.1,104.8,0.2,8.6,0,False
1773061685.751,1167,3.1,105.1,0.2,8.5,0,False
1773061685.880,1168,5.0,91.1,0.2,8.4,0,False
1773061685.992,1169,2.3,92.1,0.2,8.4,0,False
1773061686.102,1170,2.3,90.8,0.2,8.5,0,False
1773061686.216,1171,2.2,94.2,0.2,8.5,0,False
1773061686.325,1172,1.9,89.6,0.2,8.5,0,False
1773061686.435,1173,1.8,92.2,0.2,8.6,0,False
1773061686.579,1174,4.4,106.3,0.2,8.4,0,False
1773061686.693,1175,1.9,92.8,0.2,8.4,0,False
1773061686.799,1176,1.9,86.5,0.2,8.4,0,False
1773061686.915,1177,3.0,95.7,0.2,8.4,0,False
1773061687.029,1178,2.1,93.5,0.2,8.4,0,False
1773061687.139,1179,1.2,91.1,0.2,8.4,0,False
1773061687.246,1180,2.1,87.4,0.3,8.4,0,False
1773061687.372,1181,1.9,88.4,0.2,8.4,0,False
1773061687.487,1182,1.4,96.6,0.3,8.4,0,False
1773061687.602,1183,1.0,96.1,0.2,8.4,0,False
1773061687.720,1184,3.4,98.8,0.2,8.4,0,False
1773061687.849,1185,1.4,110.5,0.2,8.4,0,False
1773061687.979,1186,1.4,112.8,0.2,8.4,0,False
1773061688.113,1187,1.9,97.5,0.2,8.5,0,False
1773061688.230,1188,1.4,99.6,0.2,8.5,0,False
1773061688.338,1189,1.7,88.8,0.2,8.5,0,False
1773061688.448,1190,1.5,91.6,0.2,8.5,0,False
1773061688.588,1191,2.0,103.4,0.2,8.4,0,False
1773061688.741,1192,3.1,114.6,0.2,8.3,0,False
1773061688.900,1193,3.2,118.9,0.2,8.1,0,False
1773061689.051,1194,2.4,106.6,0.2,8.1,0,False
1773061690.538,1195,1.6,84.9,0.2,5.2,0,False
1773061690.848,1196,0.8,89.4,0.3,4.9,0,False
1773061690.960,1197,2.4,91.8,0.2,4.9,0,False
1773061691.077,1198,1.6,97.3,0.2,4.9,0,False
1773061691.197,1199,1.2,99.9,0.2,4.9,0,False
1773061691.302,1200,1.2,85.8,0.2,4.9,0,False
1773061691.409,1201,1.5,88.7,0.2,5.0,0,False
1773061693.046,1202,3.4,107.2,0.3,3.6,0,False
1773061693.163,1203,1.2,87.8,0.2,3.6,0,False
1773061693.287,1204,1.3,108.1,0.3,3.6,0,False
1773061693.397,1205,1.8,94.1,0.3,3.6,0,False
1773061693.538,1206,3.4,108.0,0.2,3.6,0,False
1773061693.677,1207,1.1,111.2,0.2,3.6,0,False
1773061693.789,1208,1.9,93.2,0.2,3.6,0,False
1773061693.916,1209,1.6,100.7,0.2,3.6,0,False
1773061694.075,1210,1.8,109.9,0.3,3.6,0,False
1773061694.228,1211,1.9,110.1,0.2,3.5,0,False
1773061694.361,1212,3.1,114.5,0.2,3.6,0,False
1773061694.500,1213,3.5,101.1,0.2,3.6,0,False
